objectid,parentid,Notes,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,,,,image_alt_text,object_transcript,extra
me_204,,,Resonance Box,Central Scientific Co.,,,Mechanics,,,,,,me_204,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/me_204.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_204_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_204_THUMB.jpg,,,
me_206,,,Scale,Christian Becker Inc.,,,Mechanics,,,,,,me_206,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/me_206.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_206_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_206_THUMB.jpg,,,
me_207,,,Rolling Double Cone,,,"The rolling double cone serves as a demonstration of how gravity acts on an object’s center of mass. When released, the edges of the rolling double cone appear to move up its triangular support, but in reality the cone’s center of mass is still rolling downwards. The concept of the center of mass is older than the rolling double cone, which seems to have become a popular instrument in the 1700s. Some early versions of the cone were less elegantly constructed from rulers and screws, and could produce results that were unreliable. Nevertheless, its simplicity made it a useful and easy-to-understand demonstration when well carried out, and it was well-known in England by the eighteenth century. Several textbooks and course outlines from that time period cite it as one of the more important phenomena to be understood when it came to understanding laws of gravity and motion. The rolling double cone experiment was used in classrooms and illustrated and explained in textbooks to help explain to students how gravity worked. It is still being used in introductory physics classes at Grinnell today, as a way of demonstrating the importance of the concept of center of mass, and to show how counterintuitive it can be.
 
 
 
 -Lilly Haight 2018
 
 
 
 References
 
 
 
 Clarke, Henry. The rationale of circulating numbers, with the investigations of all the rules and peculiar processes used in that part of decimal arithmetic. To which are added, several curious mathematical questions; With Some Useful Remarks on Adfected Equations, and the Doctrine of Fluxions. Adapted to the Use of Schools. London, 1777, pp. 89. 
 
 
 
 Desaguliers, John T. A course of mechanical and experimental philosophy. Whereby any one, although unskill'd in mathematical sciences, may be able to understand all those phænomena of nature, which have been discovered by geometrical principles. London, 1725, pp. 3. 
 
 
 
 Desaguliers, John T. A course of experimental philosophy. London, 1763. 
 
 
 
 Worster, Benjamin. A Course of Experimental Philosophy. London, 1730.",Mechanics,,Storage Location H4a,,,,me_207,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/me_207.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_207_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_207_THUMB.jpg,,,
me_210,,,Scale,,,,Mechanics,,Storage Location F2b,,,,me_210,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/me_210.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_210_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_210_THUMB.jpg,,,
me_212,,,Scale,"Fairbanks Scales, Inc.",,,Mechanics,,Storage Location F2b,,,,me_212,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/me_212.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_212_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_212_THUMB.jpg,,,
me_213,,,Scale,"Fairbanks Scales, Inc.",,,Mechanics,,Storage Location F2b,,,,me_213,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/me_213.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_213_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/me_213_THUMB.jpg,,,
mr_001,,,"Meteorite ""Seagraves""",,1989,"Origin: Seagraves, TX
 
 Catalog Number: Seagraves
 
 Sample Weight: 1418 g
 
 Total Weight: 59 lbs.
 
 
 
 An L5 chondrite with excellent black fusion crust. Polished full slice shows chondrules, metal, and crust.
 
 
 
 from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_001,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_001.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_001_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_001_THUMB.jpg,,,
mr_002,,,"Meteorite ""Allende""",,1969,"Origin: Allende, Mexico
 
 Catalog Number: H103.81
 
 Sample Weight: 80.1 g
 
 
 
 Rare carbonaceous chondrite with gray to black fusion crust on outer surface is dull and characteristic of this type of meteorite. This is the type of meteorite is being analyzed in the search for extraterrestrial life.",Meteorites,,Display Case F3,,,,mr_002,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_002.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_002_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_002_THUMB.jpg,,,
mr_003,,,"Meteorite ""Charlevoix""",,1966,"Origin: Charlevoix, Quebec
 
 Catalog Number: C16
 
 Sample Weight: 524.3 g
 
 
 
 Not a meteorite, but a rock showing shattercone structure, which is evidence of a giant meteorite impact. Crater is 35 miles in diameter and is estimated to be 325 mil. years old. No meteorite fragments have been found.
 
 
 
 Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_003,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_003.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_003_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_003_THUMB.jpg,,,
mr_004,,,"Meteorite ""Harrisonville""",,,"Origin: Harrisonville, MO
 
 Catalog Number: 176.28
 
 Sample Weight: 1025.9 g
 
 Type: Aerolite
 
 
 
 from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_004,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_004.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_004_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_004_THUMB.jpg,,,
mr_005,,,"Meteorite ""Gretna""",,1912,"Origin: Gretna, IA
 
 Sample Weight: 979.5 g
 
 Total Weight: 58.7 kg
 
 
 
 L5 olivine-hypersthene chondrite. Original red-brown fusion crust shows on one surface. Grains of metal are in pure metal phase and are Ni-Fe grains interspersed with some grains of a bronze color that are FeS (Triolite).
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_005,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_005.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_005_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_005_THUMB.jpg,,,
mr_006,,,"Meteorite ""Beenham""",,1937,"Origin: Union Co., NM
 
 Catalog Number: 414.50
 
 Sample Weight: 1007.7 g
 
 Total Weight: 45 lbs.
 
 Type: Aerolite
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_006,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_006.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_006_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_006_THUMB.jpg,,,
mr_007,,,"Meteorite ""Horace""",,,"Origin: Tribune Co., KS
 
 Catalog Number: 448.2
 
 Sample Weight: 273.2 g
 
 Type: Aerolite
 
 
 
 The nickel-iron granules embedded in this meteorite are easily seen.
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_007,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_007.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_007_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_007_THUMB.jpg,,,
mr_008,,,"Meteorite ""Ness City""",,,"Origin: Ness City, KS
 
 Catalog Number: 87.11
 
 Sample Weight: 1419 g
 
 Type: Stone
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_008,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_008.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_008_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_008_THUMB.jpg,,,
mr_009,,,"Meteorite ""Henbury""",,1931,"Origin: Henbury, Australia
 
 Catalog Number: 193.183
 
 Sample Weight: 3227 g
 
 Type: Siderite
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_009,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_009.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_009_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_009_THUMB.jpg,,,
mr_010,,,"Meteorite ""Imilac""",,,"Origin: Imilac, Chile
 
 Catalog Number: 202.24
 
 Sample Weight: 364.0 g
 
 Type: Pallasite (Siderolite)
 
 
 
 Very fine, rare pallasite. Olivine crystals are surrounded by a Ni-Fe matrix. This is a complete slice from an individual that has been polished and coated with shellac to protect the metal. 
 
 
 
 Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_010,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_010.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_010_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_010_THUMB.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/967ee9d8f15db9d4099b8868696aa540e31438b8.jpg
mr_011,,,"Meteorite ""Canyon Diablo""",,,"Origin: Canyon Diablo, AZ
 
 Catalog Number: 34.196
 
 Sample Weight: 13,702 g
 
 Total Weight: Estimated to be 20 tons
 
 Type: Siderite
 
 
 
 This is from the Great Arizona Crater. The fall was prehistoric.
 
 
 
 Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_011,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_011.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_011_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_011_THUMB.jpg,,,
mr_012,,,"Meteorite ""Tulia""",,,"Origin: Swisher Co., TX
 
 Catalog Number: 1
 
 Sample Weight: 2942 g
 
 Type: Stone
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_012,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_012.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_012_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_012_THUMB.jpg,,,
mr_013,,,"Meteorite ""Plainview""",,1938,"Origin: Hale Co., TX
 
 Catalog Number: 92.432, 92.454, 92.574
 
 Sample Weight: 4060 g, 262 g, 529.5 g
 
 Total Weight: 600 kg
 
 Type: Aerolite
 
 
 
 Three pieces of a meteorite which fell in May of 1902 or 1903.
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_013,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_013.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_013_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_013_THUMB.jpg,,,
mr_014,,,"Meteorite ""Xiquipilco""",,,"Origin: Mexico
 
 Catalog Number: 128 mm
 
 Sample Weight: 25,821 g
 
 Type: Siderite
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_014,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_014.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_014_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_014_THUMB.jpg,,,
mr_015,,,"Meteorite ""Cope""",,,"Origin: Cope, CO
 
 Catalog Number: 116.7
 
 Sample Weight: 796 g
 
 Type: Stone
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_015,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_015.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_015_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_015_THUMB.jpg,,,
mr_016,,,"Meteorite ""Staunton""",,,"Origin: Staunton, VA
 
 Catalog Number: 155.3
 
 Sample Weight: 1268 g
 
 Type: Siderite
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_016,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_016.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_016_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_016_THUMB.jpg,,,
mr_017,,,"Meteorite ""Sierra Madera""",,,"Origin: Sierra Madera, TX
 
 Sample Weight: 775.1 g
 
 Type: Shattercones
 
 
 
 From an ancient impact structure dating back at least 225 mil. years. Crater is 13 km in diameter with 5 km abrupt center uplift with height of 1200 m. Sample is piece of dolomite with centimeter sized shattercones on one side.
 
 
 
 Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_017,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_017.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_017_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_017_THUMB.jpg,,,
mr_018,,,"Meteorite ""Etter""",,1966,"Origin: Etter, TX
 
 Catalog Number: H47.218
 
 Sample Weight: 578.0 g
 
 Type: Stony, L6
 
 
 
 First recognized as a meteorite in 1966. 
 
 The vein of metal running through this entire specimen is unusual in this type of stone meteorite.
 
 
 
 Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_018,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_018.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_018_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_018_THUMB.jpg,,,
mr_019,,,"Meteorite ""Roy""",,,"Origin: Roy, NM
 
 Catalog Number: 234.40
 
 Sample Weight: 678 g
 
 
 
 Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_019,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_019.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_019_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_019_THUMB.jpg,,,
mr_020,,,"Meteorite ""Owasco""",,1984,"Origin: Owasco, NE
 
 Catalog Number: H441.29
 
 Sample Weight: 531.6 g
 
 Type: Aerolite
 
 
 
 Complete slice from an individual with some fusion crust showing. Surface has been polished to reveal the chondrules structure on its surface and the pattern of Ni-Fe grains and Fe-S grains (brassy color).
 
 
 
 Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_020,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_020.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_020_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_020_THUMB.jpg,,,
mr_021,,,"Meteorite ""Kelly""",,,"Origin: Kelly, CO
 
 Catalog Number: 398.2
 
 Sample Weight: 1035 g
 
 Type: Aerolite
 
 
 
 Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_021,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_021.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_021_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_021_THUMB.jpg,,,
mr_022,,,"Meteorite ""Breece""",,1921,"Origin: Breece, NM
 
 Catalog Number: 18.4
 
 Sample Weight: 1196.3 g
 
 Total Weight: 51 kg
 
 Type: Iron
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_022,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_022.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_022_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_022_THUMB.jpg,,,
mr_023,,,"Meteorite ""Arispe""",,1896,"Origin: Sonora, Mexico
 
 Catalog Number: 9.1
 
 Sample Weight: 324.5 g
 
 Type: Siderite
 
 
 
 Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_023,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_023.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_023_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_023_THUMB.jpg,,,
mr_024,,,"Meteorite ""Arriba""",,,"Origin: Lincoln Co., CO
 
 Catalog Number: 328.9
 
 Sample Weight: 127.5 g
 
 Total Weight: 33.6 kg
 
 Type: Stone
 
 
 
 Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_024,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/mr_024.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_024_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/mr_024_THUMB.jpg,,,
nu_001,,,Homemade Geiger counter,,1945,Grinnell's first Geiger counter which unfortunately is broken.,Modern_Physics,,,,,,nu_001,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/nu_001.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/nu_001_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/nu_001_THUMB.jpg,,,
